Date, Close/Last, Volume, Open, High, Low
06/21/2017, $56.33, 8317061, $56.79, $56.84, $56.12
06/20/2017, $56.79, 8166550, $57.46, $57.61, $56.51
06/19/2017, $57.61, 7095308, $56.96, $57.66, $56.91
06/16/2017, $56.82, 14520010, $56.98, $57.01, $56.35
06/15/2017, $56.93, 5409133, $56.42, $57.17, $56.4
06/14/2017, $57.01, 6725290, $57.7, $57.97, $56.67
06/13/2017, $57.54, 7105149, $57.95, $58.065, $57.5
06/12/2017, $57.49, 9984865, $56.52, $57.675, $56.48
06/09/2017, $57.05, 13622010, $58.37, $58.49, $56.74
06/08/2017, $58.12, 10299310, $57.77, $58.15, $57.61
06/07/2017, $57.53, 10104420, $58.3, $58.49, $57.13
06/06/2017, $58.2, 7870567, $58.6, $58.91, $58.18
06/05/2017, $58.86, 7960848, $58.5, $59.05, $58.48
06/02/2017, $58.58, 9525357, $58.89, $58.96, $58.35
06/01/2017, $58.62, 11526420, $57.45, $58.65, $57.35
05/31/2017, $57.27, 14009010, $57.26, $57.73, $57
05/30/2017, $57.34, 11545990, $57.28, $57.74, $57.17
05/26/2017, $57.52, 8223461, $57.66, $57.978, $57.37
05/25/2017, $58.45, 9549459, $58.65, $58.95, $58.261
05/24/2017, $58.64, 8624834, $59.28, $59.62, $58.57
05/23/2017, $59.22, 14210560, $59.38, $59.89, $59.13
05/22/2017, $59.28, 20767670, $58.39, $59.54, $58.38
05/19/2017, $57.67, 16541850, $56.49, $57.79, $56.2
05/18/2017, $56.12, 13125030, $55.58, $56.31, $55.02
05/17/2017, $55.36, 14809650, $55.64, $56.075, $55.3
05/16/2017, $55.95, 9491650, $55.39, $55.98, $55.1
05/15/2017, $55.4, 10657680, $55.08, $55.49, $55.075
05/12/2017, $55.32, 9100734, $54.5, $55.35, $54.4
05/11/2017, $54.68, 13514130, $55.25, $55.3, $54.41
05/10/2017, $55.33, 8496878, $55.22, $55.4273, $54.8627
05/09/2017, $55.15, 8313475, $54.69, $55.19, $54.63
05/08/2017, $54.62, 7025309, $54.99, $55, $54.56
05/05/2017, $54.93, 9073450, $54.93, $55, $54.695
05/04/2017, $54.91, 11993090, $54.73, $55, $54.5
05/03/2017, $54.49, 18350090, $53.41, $54.77, $53.25
05/02/2017, $53.29, 10270480, $53.65, $53.725, $52.9
05/01/2017, $53.6, 12957180, $53.65, $53.7, $53.095
04/28/2017, $53.74, 34366230, $51.8, $53.95, $51.05
04/27/2017, $53.21, 6953922, $53.24, $53.34, $52.91
04/26/2017, $53.04, 7364855, $53.2, $53.3, $52.91
04/25/2017, $53, 11405940, $53.17, $53.49, $52.96
04/24/2017, $52.81, 10704410, $53.01, $53.25, $52.75
04/21/2017, $52.5, 10949060, $52.77, $52.8, $52.21
04/20/2017, $52.66, 24654290, $53.22, $53.4, $51.4
04/19/2017, $52.61, 15330730, $53, $53.1, $52.3
04/18/2017, $52.67, 11260040, $52.6, $52.98, $52.39
04/17/2017, $52.89, 10467010, $52.99, $53.13, $52.75
04/13/2017, $52.79, 16991200, $53.13, $53.675, $52.78
04/12/2017, $53.39, 24818420, $54.64, $54.65, $53.12
04/11/2017, $55.35, 17301120, $56.32, $56.36, $54.72
04/10/2017, $56.52, 6033700, $56.43, $56.81, $56.27
04/07/2017, $56.32, 5229533, $56.58, $56.6, $56.1938
04/06/2017, $56.53, 5757679, $56.44, $56.73, $56.1393
04/05/2017, $56.47, 7849066, $56.8, $57.53, $56.42
04/04/2017, $56.68, 7123895, $56.3, $56.9099, $56.25
04/03/2017, $56.5, 11343160, $57.26, $57.34, $56.04
03/31/2017, $57.34, 10055410, $57.46, $57.69, $56.97
03/30/2017, $57.2, 6358795, $57.36, $57.65, $57.19
03/29/2017, $57.36, 4042596, $57.09, $57.37, $56.86
03/28/2017, $57.38, 5953487, $56.67, $57.61, $56.67
03/27/2017, $56.66, 4726149, $56.72, $56.94, $56.48
03/24/2017, $56.92, 5621109, $57.47, $57.47, $56.64
03/23/2017, $56.81, 7711339, $57.16, $57.27, $56.59
03/22/2017, $57.04, 9114302, $56.73, $57.125, $56.1
03/21/2017, $56.8, 10076580, $57.93, $58.1, $56.74
03/20/2017, $57.81, 7440334, $57.79, $58.07, $57.59
03/17/2017, $57.55, 19813360, $58.57, $58.61, $57.51
03/16/2017, $58.35, 7177484, $58.3, $58.73, $58.16
03/15/2017, $58.52, 9021849, $58.42, $58.75, $58.18
03/14/2017, $58.22, 6275653, $58.375, $58.375, $57.72
03/13/2017, $58.46, 7386128, $59.03, $59.04, $58.2
03/10/2017, $58.64, 9751284, $58.36, $58.79, $58.3
03/09/2017, $57.97, 9869124, $57.65, $58.1, $57.4027
03/08/2017, $57.77, 13163710, $56.92, $58.08, $56.8
03/07/2017, $56.73, 7130835, $56.6, $56.82, $56.19
03/06/2017, $56.45, 7240824, $56.27, $56.56, $56.07
03/03/2017, $56.44, 6972905, $56.52, $56.57, $56
03/02/2017, $56.37, 8417687, $56.95, $57.153, $56.24
03/01/2017, $57.01, 11080890, $56.93, $57.08, $56.27
02/28/2017, $56.48, 10387880, $56.49, $56.52, $55.89
02/27/2017, $56.73, 7120601, $56.56, $56.98, $56.31
02/24/2017, $57.22, 10631100, $57.02, $57.23, $56.5
02/23/2017, $57.14, 10145120, $57.01, $57.305, $56.77
02/22/2017, $57.1, 8688753, $56.78, $57.1, $56.48
02/21/2017, $56.75, 9866703, $56.83, $57.19, $56.58
02/17/2017, $56.46, 12432040, $56.85, $56.94, $56.05
02/16/2017, $56.88, 11598560, $56.58, $56.9, $56.445
02/15/2017, $56.49, 14120750, $55.63, $56.5, $55.49
02/14/2017, $55.48, 13064350, $55.428, $55.52, $54.82
02/13/2017, $54.93, 14506870, $54.58, $55.13, $54.26
02/10/2017, $54, 14031770, $53.1, $54.2825, $52.93
02/09/2017, $52.88, 7613547, $52.91, $53.1, $52.76
02/08/2017, $52.89, 9227823, $53.39, $53.39, $52.72
02/07/2017, $53.27, 10372230, $53.22, $53.28, $52.76
02/06/2017, $52.88, 8206625, $53.31, $53.41, $52.82
02/03/2017, $52.98, 10964040, $52.95, $53.22, $52.75
02/02/2017, $52.66, 14477880, $52.95, $53.0992, $52.37
02/01/2017, $53.15, 16092080, $53.64, $53.8192, $52.86
01/31/2017, $53.43, 13987720, $53.61, $53.64, $52.83
01/30/2017, $53.61, 14850710, $54.39, $54.4, $53.55
01/27/2017, $54.24, 23464180, $54.65, $54.76, $54
01/26/2017, $54.05, 37870380, $55.35, $55.49, $53.5
01/25/2017, $56.9, 27559980, $56.1, $56.98, $55.5
01/24/2017, $55, 41720880, $55.02, $55.7699, $54.7
01/23/2017, $54.88, 93701320, $58.67, $58.67, $53.77
01/20/2017, $62.88, 20765400, $65.19, $65.74, $62.62
01/19/2017, $64.44, 9423465, $64.97, $65.4, $64.36
01/18/2017, $65.13, 15883170, $64.67, $66.09, $63.81
01/17/2017, $64.19, 22404500, $66.71, $66.97, $63.15
01/13/2017, $66.88, 6171819, $66.25, $67.08, $66.16
01/12/2017, $66.12, 6105878, $65.35, $66.18, $65.0546
01/11/2017, $66.1, 8316858, $65.75, $66.11, $65.42
01/10/2017, $65.63, 6075932, $65.95, $66.155, $65.57
01/09/2017, $65.65, 4751403, $65.53, $66.265, $65.49
01/06/2017, $65.53, 6743242, $65.48, $65.87, $64.8601
01/05/2017, $65.55, 5997266, $65.32, $65.9764, $65.05
01/04/2017, $65.47, 6206217, $65.67, $65.95, $65.26
01/03/2017, $65.4, 9501883, $65.86, $66.14, $64.601
12/30/2016, $65.2, 5934414, $66.25, $66.35, $65.04
12/29/2016, $66.04, 3695530, $65.5, $66.08, $65.42
12/28/2016, $65.75, 6489036, $66.65, $67.07, $65.7
12/27/2016, $67.25, 3021707, $67.14, $67.575, $67.06
12/23/2016, $66.86, 3087852, $66.89, $66.94, $66.521
12/22/2016, $66.76, 5900148, $67.64, $67.75, $66.46
12/21/2016, $67.16, 5203454, $67.07, $67.35, $66.82
12/20/2016, $66.91, 6684800, $67.38, $67.56, $66.77
12/19/2016, $67.02, 7863507, $66.79, $67.43, $66.6411
12/16/2016, $66.46, 17899440, $68.49, $68.49, $66.3
12/15/2016, $68.03, 7162436, $68.1, $68.77, $67.31
12/14/2016, $67.56, 9956679, $68.64, $69.18, $67.35
12/13/2016, $69.34, 8382471, $68.72, $70.24, $68.49
12/12/2016, $68.47, 5615300, $68.37, $68.645, $67.92
12/09/2016, $68.52, 5543106, $68.61, $68.89, $67.8
12/08/2016, $68.55, 5546377, $68.42, $69.18, $68.37
12/07/2016, $68.34, 7202394, $67.35, $68.34, $66.955
12/06/2016, $67.45, 6688492, $66.65, $67.48, $66.5
12/05/2016, $66.36, 8603317, $66.38, $66.94, $65.69
12/02/2016, $65.84, 9686593, $63.95, $66.33, $63.95
12/01/2016, $64.16, 16562800, $67.72, $67.92, $63.78
11/30/2016, $68.13, 12450820, $66.8, $68.31, $66.5
11/29/2016, $66.77, 6536446, $67.23, $67.54, $66.63
11/28/2016, $67.1, 8217472, $67.42, $67.7, $66.8
11/25/2016, $68.29, 4200136, $68.16, $68.42, $67.71
11/23/2016, $68.13, 4820166, $68.33, $68.5, $67.75
11/22/2016, $68.31, 9694603, $67.57, $68.6, $67.04
11/21/2016, $67.1, 7868688, $66.86, $67.2, $66.15
11/18/2016, $67.31, 9506336, $66.68, $67.455, $65.94
11/17/2016, $66.67, 6981703, $66.44, $66.77, $66.16
11/16/2016, $66.3, 9544651, $66.71, $66.71, $65.65
11/15/2016, $66.77, 9606171, $66.26, $67.16, $65.95
11/14/2016, $65.93, 8238111, $67.42, $67.42, $65.93
11/11/2016, $66.88, 10224730, $65.87, $67, $65.84
11/10/2016, $66.31, 17767460, $67.81, $68.2101, $64.32
11/09/2016, $67.88, 11604410, $66.63, $68.09, $66.25
11/08/2016, $68.27, 6696351, $68.22, $68.71, $67.63
11/07/2016, $68.46, 9198966, $67.72, $68.58, $67.39
11/04/2016, $66.73, 8572152, $65.74, $67.41, $65.74
11/03/2016, $66.95, 15630930, $67.69, $68.57, $65.93
11/02/2016, $67.09, 15146750, $68.46, $68.6, $67.025
11/01/2016, $68.34, 8909665, $69, $69.35, $67.5411
10/31/2016, $68.72, 10108210, $69, $69.51, $68.68
10/28/2016, $68.4, 17952180, $70.52, $70.53, $67.66
10/27/2016, $70.09, 33921170, $70.8, $71.62, $70
10/26/2016, $68.2, 9227986, $67.31, $68.62, $67.25
10/25/2016, $67.71, 5369950, $67.9, $68.25, $67.48
10/24/2016, $68.06, 6551945, $68.4, $68.45, $67.48
10/21/2016, $67.93, 19664820, $67.11, $69.44, $66.7
10/20/2016, $67.34, 13457430, $65.48, $68.17, $65.48
10/19/2016, $65.79, 5409069, $65.88, $66.065, $65.305
10/18/2016, $66.1, 5965258, $66.18, $66.22, $65.57
10/17/2016, $65.19, 6348159, $65.53, $65.71, $65.09
10/14/2016, $65.7, 6737837, $65.94, $66.59, $65.45
10/13/2016, $65.7, 7225174, $65.55, $66.06, $64.3
10/12/2016, $66.06, 6608123, $66.49, $66.49, $65.06
10/11/2016, $66.09, 8905244, $67, $67.09, $65.45
10/10/2016, $67.25, 7029825, $68.34, $68.58, $67.06
10/07/2016, $68.19, 8315809, $67.53, $68.33, $67.49
10/06/2016, $67.54, 12942510, $66.8, $69.32, $66.23
10/05/2016, $66.84, 6361946, $66.84, $67.42, $66.55
10/04/2016, $66.68, 9740928, $67.7, $67.7, $66.56
10/03/2016, $67.11, 10152810, $68.08, $69.28, $66.87
09/30/2016, $68.5, 34361800, $68.4, $70.4, $68.15
09/29/2016, $67.45, 43065230, $63.28, $68.83, $62.712
09/28/2016, $63.45, 5243441, $63.23, $63.69, $63
09/27/2016, $63.31, 5228184, $62.53, $63.36, $62.44
09/26/2016, $62.31, 6199455, $62.49, $62.56, $61.86
09/23/2016, $62.75, 7794672, $63, $63.57, $62.67
09/22/2016, $63.52, 7895668, $63.71, $64, $63.36
09/21/2016, $63.57, 7481034, $63.1, $63.64, $62.91
09/20/2016, $62.7, 5466124, $63.27, $63.3, $62.53
09/19/2016, $62.86, 6732339, $63.13, $63.39, $62.76
09/16/2016, $62.99, 14676950, $62.88, $63.44, $62.37
09/15/2016, $62.54, 8871186, $61.95, $62.67, $61.55
09/14/2016, $61.59, 5993271, $61.29, $61.95, $61.04
09/13/2016, $61.29, 8385392, $61.82, $62.2, $60.94
09/12/2016, $62.25, 10134790, $60.23, $62.27, $59.93
09/09/2016, $60.52, 10599380, $62.01, $62.29, $60.5
09/08/2016, $62.69, 7688478, $62.03, $62.81, $62.005
09/07/2016, $62.43, 6276277, $63.19, $63.25, $62.32
09/06/2016, $63.09, 5597938, $63.12, $63.39, $62.88
09/02/2016, $63.35, 6325874, $63.53, $63.7, $63.09
09/01/2016, $63.47, 6906300, $62.87, $63.5, $62.51
08/31/2016, $63.07, 6516264, $62.98, $63.12, $62.53
08/30/2016, $62.94, 5042389, $63, $63.51, $62.71
08/29/2016, $62.98, 5354129, $62.42, $63.085, $62.37
08/26/2016, $62.97, 7250318, $62.89, $63.51, $62.65
08/25/2016, $62.64, 4916719, $62.67, $62.96, $62.58
08/24/2016, $62.61, 6896267, $62.92, $63.24, $62.47
08/23/2016, $63.09, 5970572, $63, $63.69, $62.83
08/22/2016, $62.83, 5721040, $62.7, $62.87, $62.35
08/19/2016, $62.76, 7092897, $62.61, $62.84, $62.01
08/18/2016, $63.04, 7929383, $62.35, $63.04, $62.1775
08/17/2016, $62.28, 6806859, $62.22, $62.4, $61.79
08/16/2016, $62.07, 7651216, $62.08, $62.5, $61.76
08/15/2016, $62.43, 6498777, $61.8, $62.49, $61.8
08/12/2016, $61.71, 4947564, $61.54, $61.99, $61.28
08/11/2016, $61.74, 4987581, $61.89, $62.155, $61.67
08/10/2016, $61.71, 3818566, $62, $62.16, $61.44
08/09/2016, $61.99, 5350330, $61.91, $62.44, $61.83
08/08/2016, $61.58, 8410623, $62.05, $62.19, $61.37
08/05/2016, $62, 8269217, $61.52, $62.105, $61.265
08/04/2016, $60.98, 5168565, $61.11, $61.23, $60.73
08/03/2016, $61.01, 6444143, $60.59, $61.11, $60.5
08/02/2016, $60.6, 14727280, $61.74, $61.95, $60.02
08/01/2016, $61.85, 14548260, $62.37, $62.4, $61.58
07/29/2016, $62.58, 8284631, $62.6, $62.82, $62.24
07/28/2016, $62.43, 8512319, $62.44, $62.79, $62.17
07/27/2016, $62.51, 13374060, $61.82, $62.658, $61.65
07/26/2016, $61.35, 11112510, $61, $61.5, $60.77
07/25/2016, $60.73, 9165514, $60.96, $60.97, $60.15
07/22/2016, $61.15, 12486140, $60.21, $61.18, $59.83
07/21/2016, $59.93, 33908150, $59.8, $60.47, $59.13
07/20/2016, $55.82, 17005890, $55.36, $55.95, $55.04
07/19/2016, $55.14, 8161085, $55.73, $55.9, $54.95
07/18/2016, $55.35, 9164630, $55.14, $55.65, $54.98
07/15/2016, $54.75, 10114650, $54.86, $54.86, $54.17
07/14/2016, $54.88, 6586969, $55.19, $55.365, $54.56
07/13/2016, $54.83, 5671352, $54.91, $55, $54.6301
07/12/2016, $54.62, 7400730, $54.45, $54.74, $54.21
07/11/2016, $54.115, 6941404, $53.96, $54.71, $53.94
07/08/2016, $54.19, 6853706, $53.49, $54.33, $53.32
07/07/2016, $52.93, 5763446, $52.58, $53.38, $52.41
07/06/2016, $52.37, 7740222, $51.57, $52.53, $51.16
07/05/2016, $51.94, 10612410, $52.95, $52.97, $51.89
07/01/2016, $53, 6384941, $52.99, $53.39, $52.84
06/30/2016, $53.57, 9253906, $52.9, $53.57, $52.46
06/29/2016, $53.55, 7126271, $53.06, $53.84, $52.75
06/28/2016, $52.51, 7455753, $51.7, $52.555, $51.53
06/27/2016, $51.14, 11674840, $52.29, $52.29, $50.84
06/24/2016, $52.12, 16972770, $53.01, $53.82, $52.12
06/23/2016, $55.55, 8928027, $54.85, $55.57, $54.57
06/22/2016, $54.04, 8480187, $53.9, $54.97, $53.9
06/21/2016, $53.88, 6036306, $54.25, $54.25, $53.595
06/20/2016, $53.89, 8670079, $54.17, $54.66, $53.86
06/17/2016, $53.55, 14498470, $53.73, $53.82, $53.104
06/16/2016, $53.42, 5903251, $52.97, $53.47, $52.48
06/15/2016, $53.28, 8825284, $53.05, $53.56, $52.67
06/14/2016, $52.7, 8886694, $52.66, $53.25, $52.47
06/13/2016, $52.83, 11909730, $53.6, $53.901, $52.735
06/10/2016, $53.83, 15791500, $54.46, $54.75, $53.4
06/09/2016, $54.98, 8726116, $54.4, $55.04, $54.19
06/08/2016, $54.94, 6314812, $54.73, $55.05, $54.67
06/07/2016, $54.84, 5400013, $54.94, $55.18, $54.665
06/06/2016, $54.89, 7904738, $54.98, $55.37, $54.66
06/03/2016, $54.94, 10008080, $54.99, $55.0093, $54.47
06/02/2016, $54.88, 9035779, $54.65, $54.92, $54.285
06/01/2016, $54.79, 12156710, $54.5, $54.97, $54.45
05/31/2016, $54.92, 15091910, $55.39, $55.43, $54.82
05/27/2016, $55.27, 5917751, $55.33, $55.39, $55.02
05/26/2016, $55.74, 7018239, $55.97, $56.14, $55.51
05/25/2016, $55.98, 9271094, $55.7, $56.27, $55.69
05/24/2016, $55.59, 13079940, $54.42, $55.62, $54.4
05/23/2016, $54.18, 9684041, $54.2, $54.86, $54.15
05/20/2016, $54.52, 14001660, $52.97, $54.58, $52.87
05/19/2016, $52.76, 8613953, $52.71, $53.08, $52.26
05/18/2016, $52.79, 10517320, $52.07, $53.34, $52
05/17/2016, $51.99, 9386157, $51.74, $52.28, $51.5
05/16/2016, $51.91, 6823465, $51.32, $52.17, $51.12
05/13/2016, $51.32, 6948416, $51.46, $52.08, $51.105
05/12/2016, $51.51, 9515764, $52.33, $52.53, $51.36
05/11/2016, $52.15, 8323721, $51.83, $52.53, $51.69
05/10/2016, $52.15, 8198562, $51.26, $52.23, $50.97
05/09/2016, $51.2, 7173478, $51, $51.6, $50.79
05/06/2016, $50.92, 9404530, $50.65, $51.1218, $50.38
05/05/2016, $51.13, 10189060, $50.74, $51.27, $50.43
05/04/2016, $50.49, 11286420, $50.19, $50.88, $50.15
05/03/2016, $50.73, 7842068, $50.67, $50.92, $50.19
05/02/2016, $51.11, 7123451, $50.69, $51.17, $50.13
04/29/2016, $50.52, 11399700, $51.83, $52, $50.11
04/28/2016, $52.13, 7787672, $52.48, $53.28, $52.04
04/27/2016, $52.9, 8256010, $52.03, $53.13, $52.01
04/26/2016, $52.91, 7510533, $52.54, $52.96, $52.45
04/25/2016, $52.43, 6923167, $52.6, $52.72, $52.03
04/22/2016, $52.64, 14022500, $51.71, $53.09, $51.68
04/21/2016, $51.67, 16725670, $51.3, $51.8, $50.74
04/20/2016, $52.09, 10999640, $51.93, $52.54, $51.81
04/19/2016, $51.83, 9303087, $51.73, $51.93, $51.3
04/18/2016, $51.55, 7672183, $51.09, $51.73, $50.94
04/15/2016, $51.06, 10138840, $51.93, $51.99, $51.03
04/14/2016, $51.82, 7915058, $51.85, $51.89, $51.24
04/13/2016, $51.92, 13808250, $51.3, $52.44, $51.15
04/12/2016, $50.82, 6112273, $51.05, $51.1, $50.2
04/11/2016, $51, 8637110, $50.86, $51.575, $50.86
04/08/2016, $50.56, 5584826, $50.37, $51.15, $50.25
04/07/2016, $50.03, 7532240, $50.4, $50.45, $49.77
04/06/2016, $50.62, 7631462, $50.14, $50.73, $49.725
04/05/2016, $50.07, 6513252, $50.44, $50.53, $50
04/04/2016, $50.65, 6289589, $50.81, $51.111, $50.51
04/01/2016, $50.88, 9379271, $51.08, $51.11, $50.01
03/31/2016, $51.14, 7312631, $50.87, $51.43, $50.83
03/30/2016, $50.99, 6785643, $51.17, $51.65, $50.73
03/29/2016, $50.69, 9744355, $50, $50.94, $49.67
03/28/2016, $50.19, 9038180, $50.43, $50.61, $49.95
03/24/2016, $50.86, 7526571, $50.63, $50.9, $50.13
03/23/2016, $50.99, 9194408, $52.12, $52.1599, $50.81
03/22/2016, $52.02, 6622605, $51.84, $52.32, $51.79
03/21/2016, $52.21, 11794950, $51.6, $52.35, $51.51
03/18/2016, $51.59, 28991410, $51.69, $51.87, $51.2327
03/17/2016, $51.38, 10190300, $51.15, $51.69, $51.12
03/16/2016, $51.3, 21051900, $51.63, $51.63, $50.91
03/15/2016, $51.63, 12539450, $51.75, $51.83, $50.98
03/14/2016, $52.09, 7407177, $52.24, $52.41, $51.74
03/11/2016, $52.22, 11403670, $52.59, $52.6435, $51.89
03/10/2016, $52.02, 9539053, $51.91, $52.37, $51.17
03/09/2016, $51.95, 13962550, $52.41, $52.52, $51.74
03/08/2016, $52.46, 11684250, $52.89, $53.21, $51.98
03/07/2016, $53.3, 10179910, $52.44, $53.52, $52.3633
03/04/2016, $52.66, 12763680, $52.33, $52.895, $51.9
03/03/2016, $52.38, 12363820, $52.45, $52.81, $51.86
03/02/2016, $52.85, 15667360, $52.39, $52.98, $52.24
03/01/2016, $52.11, 11974950, $51.08, $52.11, $51.06
02/29/2016, $50.79, 12117920, $51.17, $51.53, $50.71
02/26/2016, $51.62, 9527596, $52, $52, $51.22
02/25/2016, $51.64, 8352138, $51.5, $51.79, $50.9
02/24/2016, $51.52, 10966000, $50, $51.66, $49.73
02/23/2016, $50.42, 9350700, $51, $51, $50.11
02/22/2016, $51.28, 16792100, $50.08, $51.29, $50.07
02/19/2016, $49.42, 16196500, $49.04, $50.04, $48.76
02/18/2016, $49.08, 13169360, $48.41, $49.31, $48.02
02/17/2016, $48.41, 14859310, $47.05, $48.53, $47.01
02/16/2016, $46.73, 13831230, $45.6, $46.83, $45.4
02/12/2016, $44.56, 11682620, $43.35, $44.76, $43.08
02/11/2016, $43, 12535390, $42.51, $43.29, $42.24
02/10/2016, $42.96, 10027110, $44, $44.5198, $42.9
02/09/2016, $43.61, 10339330, $43.65, $44.06, $43.165
02/08/2016, $43.89, 12798180, $43.51, $44.16, $42.83
02/05/2016, $44.02, 10707450, $45.45, $45.6, $43.765
02/04/2016, $45.66, 10798860, $44.62, $45.76, $44.38
02/03/2016, $44.73, 16730080, $43.6, $45, $43.31
02/02/2016, $43.15, 21075750, $45.18, $45.4, $42.88
02/01/2016, $46.11, 13075750, $44.71, $46.41, $44.39
01/29/2016, $45.34, 24038690, $44.05, $45.35, $43.67
01/28/2016, $43.59, 27929810, $45.8, $45.82, $43.47
01/27/2016, $47.53, 12287940, $48, $48.58, $47.16
01/26/2016, $48.52, 9269924, $47.6, $48.85, $47.52
01/25/2016, $47.58, 9364813, $47.97, $48.39, $47.52
01/22/2016, $48.07, 11854240, $47.81, $48.28, $47.44
01/21/2016, $47.05, 12909710, $46.36, $47.4401, $45.71
01/20/2016, $45.93, 14690160, $45.5, $46.18, $44.39
01/19/2016, $46.09, 12678450, $46.5, $46.58, $45.47
01/15/2016, $45.82, 17078770, $46.04, $46.51, $45.13
01/14/2016, $47.73, 21499320, $46.21, $48.005, $45.84
01/13/2016, $46.1, 17267110, $47.22, $47.97, $46.07
01/12/2016, $46.52, 9289379, $46.45, $46.68, $45.62
01/11/2016, $46.07, 13576990, $46.36, $46.53, $45.33
01/08/2016, $45.875, 15256220, $46.81, $46.85, $45.84
01/07/2016, $46.14, 20458020, $47.78, $48, $45.98
01/06/2016, $48.64, 15756720, $48.36, $48.66, $47.76
01/05/2016, $49.14, 13458960, $50.46, $50.6, $49.07
01/04/2016, $50.12, 12551800, $49.43, $50.175, $48.91
12/31/2015, $49.985, 7612160, $50.06, $50.439, $49.89
12/30/2015, $50.41, 8526476, $50.88, $51.25, $50.36
12/29/2015, $50.88, 14341110, $50.28, $51.25, $50.07
12/28/2015, $49.58, 8367024, $49.45, $49.81, $49.23
12/24/2015, $49.55, 5352009, $49, $49.875, $49
12/23/2015, $49.04, 9389263, $49.24, $49.52, $48.9
12/22/2015, $49.065, 10127730, $48.53, $49.19, $48.43
12/21/2015, $48.76, 16764090, $47.61, $48.925, $47.54
12/18/2015, $47.43, 45513010, $47.37, $48.04, $47.02
12/17/2015, $47.54, 15316270, $49.32, $49.6, $47.54
12/16/2015, $48.07, 13293940, $48.25, $48.6, $47.15
12/15/2015, $48.02, 20064890, $47.71, $48.81, $46.8
12/14/2015, $46.83, 17181090, $47.41, $47.96, $45.93
12/11/2015, $47.46, 12968620, $48.2, $48.36, $47.34
12/10/2015, $48.57, 11616740, $48.65, $49.57, $48.471
